season_id,player_name,team_name,pos_grp,pos_11,minutes_played,euro,ovaep_orig,dvaep_orig,vaep_orig,ovaep_atomic,dvaep_atomic,vaep_atomic,davies,x_goals_added
2020,Matheus Pereira,West Brom,F,FWC,2822,13000000,10.270098324828234,-0.313299446424935,9.9567988784033,14.520328798527283,1.397796382312663,15.918125180839946,2.25,6.19
2020,Hugo Lloris,Tottenham,G,GK,3686,9000000,2.953441084478982,3.2864790313178673,6.239920115796849,1.2183523315907223,14.665387172528426,15.883739504119148,,
2020,Harvey Barnes,Leicester,F,FWL,2119,35000000,9.065868275531102,-0.08499333634972572,8.980874939181376,14.876095049170544,0.9948834722745232,15.870978521445068,2.25,5.3
2020,James Tarkowski,Burnley,D,DC,3470,25000000,1.827577635529451,0.4744535434874706,2.3020311790169217,7.150183880046825,8.585560436025844,15.735744316072669,2.49,4.98
2020,Mason Mount,Chelsea,M,MC,3095,60000000,8.309159592694815,-0.3365618044626899,7.972597788232125,14.031566242496812,1.6075324500561692,15.639098692552981,5.76,9.38
2020,Kasper Schmeichel,Leicester,G,GK,3667,8000000,2.9463010068284348,2.0937246395042166,5.040025646332651,1.2674098487041192,14.322157002228778,15.589566850932897,,
2020,Kelechi Iheanacho,Leicester,F,FWC,1569,15000000,6.9541384484895765,-1.0662911013932899,5.887847347096287,15.89978865203597,-0.3438087608956266,15.555979891140343,0.92,4.51
2020,Raphinha,Leeds,M,MR,2539,25000000,9.907479016971308,-0.897610115527641,9.009868901443667,14.047573298334726,1.3703792549058562,15.417952553240582,,
2020,Timo Werner,Chelsea,F,FWC,2775,65000000,1.4830599261880852,-0.3883407062385231,1.0947192199495621,14.522327930634143,0.551346172898775,15.073674103532918,7.77,11.36
2020,Nick Pope,Burnley,G,GK,3081,15000000,4.857333766005468,2.4354749968042597,7.292808762809727,1.4428976927010808,13.621512211844674,15.064409904545755,,
2020,Jack Harrison,Leeds,M,ML,3028,15000000,8.845549404439051,0.0646919523132965,8.910241356752348,13.182957397620893,1.8595811507402686,15.042538548361161,3.73,7.67
2020,Lukasz Fabianski,West Ham,G,GK,3385,1500000,3.639913090853952,2.9400373398093507,6.5799504306633025,1.4294854441250209,13.550380716071231,14.979866160196252,,
2020,Lewis Dunk,Brighton,D,DC,3190,25000000,7.874905705568381,0.49269709031796083,8.367602795886341,10.275284498013207,4.613036240931251,14.888320738944458,3.13,5.62
2020,David McGoldrick,Sheff Utd,F,FWC,2577,2000000,3.8245501830242574,-0.6378106987685896,3.1867394842556678,13.779897355605499,0.9837694320012815,14.76366678760678,0.78,4.6
2020,Jarrod Bowen,West Ham,F,FWR,2693,30000000,5.562321835063398,-0.10997971589677036,5.4523421191666275,13.659805206767983,1.0013062249927316,14.661111431760714,2.48,5.53
2020,Callum Wilson,Newcastle,F,FWC,2252,25000000,4.282819377786398,-0.2599580531241372,4.02286132466226,13.469782785967725,1.0404127065557986,14.510195492523524,2.68,6.27
2020,Harry Maguire,Man Utd,D,DC,3284,40000000,5.099494608468376,1.1136994525440969,6.213194061012473,9.19049388820713,5.313324493166874,14.503818381374003,3.3,6.32
2020,Luke Ayling,Leeds,D,DR,3647,5000000,7.918561436061282,-0.2423370749456808,7.676224361115601,7.642937764292583,6.78452319499047,14.427460959283053,6.61,9.47
2020,James Maddison,Leicester,F,FWC,2236,60000000,8.472920499429572,-0.346850844216533,8.126069655213039,13.79066905474651,0.5967223297921009,14.387391384538613,2.1,6.03
2020,Youri Tielemans,Leicester,M,MC,3593,55000000,6.72052900763923,0.11560883559286594,6.836137843232096,11.157391382658929,3.0243849021935603,14.18177628485249,2.87,6
2020,Riyad Mahrez,Man City,F,FWR,2065,42000000,10.3017874731794,-0.12277257587993518,10.179014897299465,13.481134445440956,0.5877149649313651,14.068849410372321,2.45,6.42
2020,Gabriel Jesus,Man City,F,FWC,2210,60000000,4.293589806054719,-0.9807216734625399,3.312868132592179,14.254107622096548,-0.21234089134668466,14.041766730749863,2.79,6.38
2020,James Ward-Prowse,Southampton,M,MC,3687,28000000,9.154296865851537,-0.017855037178378552,9.136441828673158,10.557772440025618,3.4311879274609964,13.988960367486614,3.65,5.71
2020,Alisson,Liverpool,G,GK,3224,65000000,3.1925654974184,2.6523077345918864,5.844873232010286,1.9804695515776984,12.007104318545316,13.987573870123015,,
2020,Ben Mee,Burnley,D,DC,2878,7000000,2.132308116008062,0.871951300650835,3.004259416658897,5.237346124078613,8.65090669588244,13.888252819961053,1.04,3.67
2020,Pierre-Emerick Aubameyang,Arsenal,F,FWC,2576,35000000,5.541178682124201,-1.0838285903446376,4.457350091779563,13.55130146936067,0.2142437084694393,13.76554517783011,1.87,5.7
2020,Nicolas Pepe,Arsenal,F,FWR,1797,38000000,6.370462081066545,-0.2841799012385309,6.0862821798280144,12.914358813525507,0.7634046605235199,13.677763474049026,0.76,4.34
2020,Rui Patricio,Wolves,G,GK,3607,10000000,2.1979494176921435,2.3806520416401327,4.578601459332276,0.9279823847318767,12.732161404783255,13.660143789515132,,
2020,Leandro Trossard,Brighton,F,FWC,2776,15000000,7.358715350803454,-0.42484922270523384,6.93386612809822,12.796145359074348,0.7206091998232296,13.516754558897578,2.18,6.11
2020,Diogo Jota,Liverpool,F,FWL,1202,40000000,6.612089654954616,-0.18382179498439655,6.428267859970219,13.061697641402134,0.4142325173015706,13.475930158703704,1.38,4.97
2020,Jannik Vestergaard,Southampton,D,DC,2861,18000000,6.100007609347813,0.4289649583515711,6.528972567699384,8.077922057476826,5.286074427160202,13.363996484637028,3.02,6.04
2020,Gareth Bale,Tottenham,F,FWR,993,20000000,9.509982046396006,-0.2500756409717724,9.259906405424234,12.529427489980124,0.778238864193554,13.307666354173678,-0.16,3.51
2020,Trent Alexander-Arnold,Liverpool,D,DR,3282,100000000,13.187671599273104,-0.8069119868450798,12.380759612428024,9.85935853941564,3.364220197647228,13.223578737062867,7.46,10.2
2020,Bertrand Traore,Aston Villa,F,FWR,2458,16000000,6.383362553643995,-0.2246048937086016,6.158757659935393,12.287199864259922,0.8433634520333726,13.130563316293294,2.32,5.37
2020,Kevin De Bruyne,Man City,F,FWC,2116,100000000,7.1386879469921665,-0.4018845325917937,6.736803414400373,12.081453692733948,0.9150318587489892,12.996485551482937,5.56,9.5
2020,Tyrone Mings,Aston Villa,D,DC,3506,27000000,4.329036753042601,-0.5058023195597343,3.8232344334828667,6.067480356519809,6.665180382071412,12.732660738591221,3.09,5.58
2020,Kyle Bartley,West Brom,D,DC,2777,2800000,3.3844530656933784,-0.4565727626904845,2.927880303002894,6.342605110141449,6.3860467043705285,12.728651814511977,0.42,2.91
2020,Bukayo Saka,Arsenal,F,FWR,2729,60000000,3.743575274913572,-1.2298837425769307,2.513691532336641,11.951164544849425,0.7558304475678597,12.706994992417284,4.41,7.4
2020,Karl Darlow,Newcastle,G,GK,2432,3000000,2.704343313118443,2.02758123568492,4.731924548803363,0.9943172546772985,11.701054799108533,12.695372053785832,,
2020,Neal Maupay,Brighton,F,FWC,2680,20000000,-1.0217300488074197,-0.767979328695219,-1.7897093775026387,12.245879892369068,0.2566971211490454,12.502577013518113,3.7,7.29
2020,Michael Keane,Everton,D,DC,3235,28000000,5.999047105840873,-0.060680367751047015,5.938366738089826,6.304636362532619,6.1389256951224525,12.443562057655072,2.87,5.35
2020,Bernd Leno,Arsenal,G,GK,3389,25000000,2.3123427673708647,2.4376670927158557,4.75000986008672,1.1407288997579599,11.284657962314668,12.425386862072628,,
2020,John McGinn,Aston Villa,M,MC,3604,28000000,5.697964028238319,0.4496606132015586,6.147624641439878,9.064923530605855,3.3098411453393055,12.37476467594516,2.77,5.9
2020,Jordan Pickford,Everton,G,GK,2961,22000000,3.9557977459044196,2.112444738333579,6.068242484237999,1.371051216192427,10.833331141024246,12.204382357216673,,
2020,Pablo Fornals,West Ham,F,FWL,2728,18000000,5.034975313575007,0.29609910846920684,5.331074422044214,10.619671749293804,1.5442708865884924,12.163942635882297,0.99,4.93
2020,Semi Ajayi,West Brom,D,DC,3057,5000000,3.0270363864838146,-1.0363659575814381,1.9906704289023764,5.492045098988456,6.642137999646366,12.134183098634821,1.38,3.86
2020,Anwar El Ghazi,Aston Villa,F,FWL,1744,10000000,5.034986601673916,0.036724171426612884,5.071710773100529,11.020999520912335,0.8874790365080116,11.908478557420347,0.74,4.32
2020,Ezri Konsa Ngoyo,Aston Villa,D,DC,3463,18000000,1.984990525932517,0.13073012075619772,2.1157206466887146,5.045701238501351,6.853085623471998,11.898786861973349,0.57,3.05
2020,Alex McCarthy,Southampton,G,GK,2910,6000000,2.3482340541668236,2.1992670571780764,4.5475011113449,1.0393884640652686,10.855803784710588,11.895192248775857,,
2020,Jesse Lingard,West Ham,F,FWC,1516,15000000,7.819026668468915,-0.003925933502614498,7.8151007349663,11.22270241181851,0.6648296380735701,11.88753204989208,0.41,4.35
2020,Stuart Armstrong,Southampton,M,MR,2948,6500000,5.851256026064977,-0.3387101771659218,5.512545848899055,10.521857922642841,1.3654796069604345,11.887337529603275,1.82,4.95
2020,Phil Foden,Man City,F,FWL,1728,70000000,5.16923272878956,-0.10389175597811118,5.065340972811449,11.231113848524169,0.5835918264783686,11.814705675002537,2.75,5.74
2020,Ruben Neves,Wolves,M,MC,2880,50000000,6.027346367458518,0.8330216487520374,6.860368016210556,7.935719622057219,3.8662230749614537,11.801942697018672,2.27,4.33
2020,Mason Greenwood,Man Utd,F,FWR,1943,50000000,4.201481267505791,1.6228790627792478e-4,4.201643555412069,11.199594130697427,0.5070758270012448,11.706669957698672,2.3,5.29
2020,Edinson Cavani,Man Utd,F,FWC,1509,7000000,4.872561440104619,-0.37312485120492056,4.499436588899698,11.323516392934835,0.3583844249515096,11.681900817886344,0.67,4.5
2020,Kurt Zouma,Chelsea,D,DC,2184,32000000,6.782149163307622,0.7498866434907541,7.532035806798376,8.376186046181829,3.217989579352434,11.594175625534263,1.06,4.08
2020,Ademola Lookman,Fulham,F,FWL,2919,13000000,3.3614420779531153,-0.49879992922069505,2.8626421487324203,10.527188349141369,1.0389696633938001,11.566158012535169,3.91,6.97
2020,Rodrigo,Leeds,M,MC,1379,20000000,4.719801070634276,-0.9263006687979214,3.7935004018363543,11.578729804256,-0.08414979779627174,11.494580006459728,0.21,4.18
2020,Adam Webster,Brighton,D,DC,2790,15000000,4.0533156178426,0.4200899165007286,4.473405534343328,6.881632165925112,4.604536212660605,11.486168378585717,2.46,5.47
2020,Rodrigo,Man City,M,MC,2932,20000000,4.136454196150627,1.3606490775709972,5.497103273721624,8.061343822714154,3.3552260249271058,11.41656984764126,0.21,4.18
2020,Scott McTominay,Man Utd,M,MC,2305,30000000,5.385992428171448,0.204315249575302,5.59030767774675,8.732053089319379,2.6441610818728805,11.37621417119226,1.6,3.66
2020,Ashley Westwood,Burnley,M,MC,3647,5000000,13.23787121323496,0.4290752910892479,13.666946504324208,8.201514239714946,2.9104682026663795,11.111982442381326,2.2,4.75
2020,Pierre-Emile Hojbjerg,Tottenham,M,MC,3686,35000000,6.872092984674964,0.11817562731448561,6.99026861198945,7.802379628759809,3.2739950531104114,11.07637468187022,3.51,5.57
2020,Adama Traore,Wolves,F,FWC,2891,35000000,5.700507491012104,-0.7779820324503817,4.922525458561722,9.934582167799817,1.1017602110368898,11.036342378836707,4.92,7.97
2020,Pedro Neto,Wolves,F,FWC,2740,35000000,7.047684002406895,-0.3416271524038166,6.706056850003079,9.679385633892961,1.2918622512952425,10.971247885188204,4.06,7.06
2020,Vladimir Coufal,West Ham,D,DR,3279,10000000,7.549717037705705,0.2696744736749679,7.8193915113806725,5.102581343278871,5.675244614234543,10.777825957513414,2.97,5.83
2020,Liam Cooper,Leeds,D,DC,2402,7000000,3.05842295603361,0.5615813072072342,3.620004263240844,5.079503262662911,5.692270386440214,10.771773649103125,1.93,4.42
2020,Matt Targett,Aston Villa,D,DL,3681,17000000,8.78452899826318,-0.4143300889409147,8.370198909322266,5.446751227687695,5.177958884945838,10.624710112633533,3.87,6.73
2020,Christian Pulisic,Chelsea,F,FWC,1877,50000000,1.4287637610654347,-0.24494762817630544,1.1838161328891292,9.775471070021391,0.8206771600380307,10.596148230059422,2.02,5.01
2020,Miguel Almiron,Newcastle,M,MC,2604,16000000,4.106552070048638,0.42775951023213565,4.534311580280773,7.872424158309586,2.679253574286122,10.551677732595708,0.96,4.02
2020,John Stones,Man City,D,DC,2111,30000000,6.149179552681744,0.6011538983439095,6.750333451025654,7.8862771147396415,2.5388107868639054,10.425087901603547,1.04,4.06
2020,Jan Bednarek,Southampton,D,DC,3344,25000000,4.081915345159359,-0.8918912305962294,3.19002411456313,4.371052533460897,6.010962777523673,10.38201531098457,1.85,4.33
2020,James Rodriguez,Everton,F,FWR,1865,30000000,8.033953544261866,-0.0944953354774043,7.939458208784461,9.44932833635551,0.7664440513326554,10.215772387688165,2.23,5.36
2020,Joseph Willock,Newcastle,M,MC,1066,16000000,6.767479673233561,-0.38093815016327426,6.386541523070287,9.653304126188255,0.4846510877250694,10.137955213913324,-0.04,2.95
2020,Matthew Lowton,Burnley,D,DR,3275,3000000,7.968235319945961,-0.056264434999320656,7.911970884946641,5.280039698656765,4.857892443047604,10.137932141704368,2.61,4.9
2020,Ederson,Man City,G,GK,3452,56000000,2.8035638517467305,2.0979264031047933,4.901490254851524,1.0906265547673684,8.980680459382711,10.07130701415008,,
2020,Joao Cancelo,Man City,D,DR,2536,50000000,7.337069721659645,-0.1335959149291739,7.2034738067304716,7.707209493150003,2.335263276443584,10.042472769593587,3.08,6.5
2020,Conor Coady,Wolves,D,DC,3583,22000000,4.4915232515195385,1.0298950959113427,5.521418347430881,3.487363177118823,6.514635925312177,10.001999102431,2.67,5.16
2020,Tosin Adarabioyo,Fulham,D,DC,3172,10000000,2.6763842624495737,-0.6686769667430781,2.0077072957064956,3.692588172707474,6.241843020339729,9.934431193047203,2.31,4.8
2020,Joelinton,Newcastle,F,FWC,2154,17000000,0.6979626454722397,-0.2989686497603543,0.39899399571188543,8.233778807656586,1.6533977737271925,9.887176581383779,1.18,4.77
2020,Eberechi Eze,Crystal Palace,M,ML,2730,20000000,5.684796457963064,-0.35982676479034126,5.324969693172723,8.257864697383601,1.622891538296244,9.880756235679845,1.63,4.62
2020,Declan Rice,West Ham,M,MC,3083,60000000,4.316071195880841,0.6128990203724243,4.928970216253266,6.7649118259760606,3.0809117096214322,9.845823535597493,2.51,4.51
2020,Paul Pogba,Man Utd,M,MC,2053,60000000,2.5980179202742875,-1.2044470878317952,1.3935708324424922,9.19039719257853,0.5722894410864683,9.762686633664998,2.05,5.18
2020,Romain Saiss,Wolves,D,DC,2610,10000000,5.2822470854735,-0.6196934042382054,4.662553681235295,6.281029553181725,3.416940790368244,9.697970343549969,2.74,5.49
2020,Anthony Martial,Man Utd,F,FWC,1645,50000000,-0.1292604039190337,-0.2316801543929614,-0.3609405583119951,9.35044268515776,0.3315568239922868,9.681999509150046,3.26,6.85
2020,Kai Havertz,Chelsea,F,FWC,1625,70000000,1.4013862707652152,-0.3282906542881392,1.073095616477076,8.900669323120383,0.7672071459819563,9.667876469102339,1.9,4.9
2020,Darnell Furlong,West Brom,D,DR,3160,4500000,4.633122610801365,-2.790544644696638,1.8425779661047272,6.601821740492596,3.064305946158129,9.666127686650725,1.17,4.03
2020,John Egan,Sheff Utd,D,DC,2920,10000000,1.5573624393437058,0.45130385633092374,2.0086662956746295,2.473990853250143,7.136652487955871,9.610643341206014,1.03,3.51
2020,Aaron Wan-Bissaka,Man Utd,D,DR,3301,40000000,6.68734361132374,-0.13414667500182986,6.5531969363219105,4.731038967089262,4.787641065777279,9.518680032866541,2.15,5.57
2020,Ferran Torres,Man City,F,FWR,1389,50000000,4.3400236348612236,-0.09287177136866376,4.24715186349256,9.12452475450898,0.3766787253844086,9.50120347989339,1.1,4.1
2020,Mateusz Klich,Leeds,M,MC,2552,3500000,4.295325052109506,-0.004125043458770961,4.291200008650735,7.880489148839802,1.5503511683200486,9.43084031715985,1.85,4.41
