season_id,player_name,team_name,pos_grp,pos_11,minutes_played,euro,ovaep,dvaep,vaep,davies,xga
2020,Hugo Lloris,Tottenham,G,GK,3391,9000000,2.9198347992496565,3.1368184786988422,6.056653277948499,,
2020,Thiago Silva,Chelsea,D,DC,1948,3500000,5.955747404310387,0.06617999594891444,6.021927400259301,2.7,4.4
2020,Jannik Vestergaard,Southampton,D,DC,2573,18000000,5.918262016493827,0.08745770872337744,6.0057197252172045,2.5,5.52
2020,Leandro Trossard,Brighton,F,FWC,2572,15000000,6.403301418298856,-0.5579903071629815,5.845311111135874,1.86,5.8
2020,Diogo Jota,Liverpool,F,FWL,1199,40000000,6.0787511572707444,-0.24034049053443596,5.8384106667363085,0.85,4.44
2020,Victor Lindelof,Man Utd,D,DC,2694,24000000,5.534677172952797,0.24841098993783817,5.783088162890635,1.36,4.38
2020,Ruben Dias,Man City,D,DC,2826,70000000,6.783572938176803,-1.0717444166075438,5.7118285215692595,3.19,6.2
2020,Luke Ayling,Leeds,D,DR,3357,5000000,6.622609853337053,-0.9338004342862405,5.688809419050813,6.23,9.09
2020,Aaron Wan-Bissaka,Man Utd,D,DR,3205,40000000,5.972933132608887,-0.5402841878239997,5.432648944784887,1.77,5.2
2020,Harry Maguire,Man Utd,D,DC,3284,40000000,4.893398143409286,0.5131957397679798,5.4065938831772655,3.3,6.32
2020,Pierre-Emile Hojbjerg,Tottenham,M,MC,3391,35000000,5.7370819026837125,-0.36622660810826346,5.370855294575449,2.85,4.91
2020,Joel Veltman,Brighton,D,DC,2439,5000000,5.964380255373195,-0.608603544475045,5.35577671089815,2.02,4.88
2020,Alphonse Areola,Fulham,G,GK,3296,15000000,2.5046693114563823,2.84057759528514,5.345246906741522,,
2020,Joao Cancelo,Man City,D,DR,2354,50000000,5.839934793766588,-0.5001426846138202,5.339792109152768,2.84,6.26
2020,Tomas Soucek,West Ham,M,MC,3386,40000000,6.077079416252673,-0.7790229934034869,5.298056422849186,4.34,6.39
2020,Illan Meslier,Leeds,G,GK,3289,17000000,2.4232370776007883,2.8313090900192037,5.254546167619992,,
2020,Rodrigo,Man City,M,MC,2691,20000000,4.154656269848093,1.0938977675396018,5.248554037387695,-0.59,3.38
2020,Eberechi Eze,Crystal Palace,M,ML,2633,20000000,5.688137832018547,-0.4635720797814429,5.224565752237104,1.27,4.26
2020,Michael Keane,Everton,D,DC,2949,28000000,5.732879092451185,-0.522655748645775,5.21022334380541,2.33,4.81
2020,Dominic Calvert-Lewin,Everton,F,FWC,2803,45000000,5.860476298312657,-0.6870541281532496,5.173422170159407,5.24,8.83
2020,Fred,Man Utd,M,MC,2458,22000000,4.8231393320602365,0.31786320195533335,5.14100253401557,2.03,4.09
2020,Conor Coady,Wolves,D,DC,3291,22000000,4.1227211971418,0.9696440164116211,5.092365213553421,2.43,4.92
2020,Danny Ings,Southampton,F,FWC,2123,22000000,5.9603700203043,-0.8751694390666671,5.085200581237633,1.05,4.63
2020,Kevin De Bruyne,Man City,F,FWC,2021,100000000,5.624010059571996,-0.561794996203389,5.062215063368607,5.56,9.5
2020,Ederson,Man City,G,GK,3256,56000000,2.929026785772294,2.069997624726966,4.99902441049926,,
2020,Thiago,Liverpool,M,MC,1693,35000000,5.090790263260715,-0.09503169369418174,4.995758569566533,1.09,3
2020,Romain Saiss,Wolves,D,DC,2413,10000000,4.991409550071694,-0.06803423148812726,4.923375318583567,2.52,5.27
2020,Karl Darlow,Newcastle,G,GK,2432,3000000,2.8392772506340407,2.0464507864089683,4.885728037043009,,
2020,Bertrand Traore,Aston Villa,F,FWR,2220,16000000,5.448900797810872,-0.5641334524843842,4.8847673453264875,1.71,4.77
2020,Lucas Digne,Everton,D,DL,2631,35000000,5.103675226916094,-0.25232900690753013,4.851346220008564,1.85,4.71
2020,Jarrod Bowen,West Ham,F,FWR,2521,30000000,5.210191092442721,-0.3661076708813198,4.844083421561401,2.28,5.34
2020,Alisson,Liverpool,G,GK,2928,65000000,2.2479861261090264,2.541125711402856,4.789111837511882,,
2020,Kelechi Iheanacho,Leicester,F,FWC,1431,15000000,5.859238291594412,-1.0915390505106188,4.767699241083793,0.59,4.18
2020,Scott McTominay,Man Utd,M,MC,2242,30000000,4.742570474045351,0.015513472026214004,4.758083946071565,1.27,3.33
2020,Pierre-Emerick Aubameyang,Arsenal,F,FWC,2398,35000000,5.825995596129406,-1.1057065768400207,4.720289019289385,1.62,5.45
2020,Jonny Evans,Leicester,D,DC,2673,7000000,5.073519145895261,-0.38748105871491134,4.68603808718035,1.63,4.26
2020,John McGinn,Aston Villa,M,MC,3308,28000000,4.564012962525711,0.08070506993681192,4.644718032462523,2.36,5.49
2020,Bernd Leno,Arsenal,G,GK,3197,25000000,2.298041271744296,2.262841399642639,4.560882671386935,,
2020,Andrew Robertson,Liverpool,D,DL,3369,70000000,5.8680645137345415,-1.3489160013268702,4.519148512407671,4.2,7.62
2020,Ola Aina,Fulham,D,DC,2787,7000000,5.444635638792533,-0.9648034485871904,4.479832190205343,2.04,4.9
2020,Kalvin Phillips,Leeds,M,MC,2373,27000000,4.036503358390182,0.4092897006194107,4.445793059009593,1.53,3.59
2020,Che Adams,Southampton,F,FWC,2701,18000000,4.783699440187775,-0.44281679682899266,4.340882643358782,2.25,5.84
2020,Rui Patricio,Wolves,G,GK,3410,10000000,2.1534461822593585,2.1723067878047004,4.325752970064059,,
2020,Callum Hudson-Odoi,Chelsea,M,MR,1140,35000000,4.389667393209413,-0.08409092569490895,4.305576467514504,-0.07,2.92
2020,Joseph Willock,Newcastle,M,MC,780,16000000,4.729937280120794,-0.43301926844287664,4.296918011677917,-0.68,2.06
2020,Alex McCarthy,Southampton,G,GK,2622,6000000,2.3174886965425685,1.969999520923011,4.2874882174655795,,
2020,Cesar Azpilicueta,Chelsea,D,DC,2150,17000000,4.1577689732657745,0.11410836898721755,4.271877342252992,2.25,4.55
2020,Jacob Murphy,Newcastle,D,DR,1484,3500000,4.662670893533155,-0.46273893251782283,4.1999319610153325,-0.5,2.92
2020,Jonjo Shelvey,Newcastle,M,MC,2549,13000000,4.22058534433553,-0.0584697003941983,4.162115643941331,1.78,3.83
2020,Tanguy Ndombele,Tottenham,F,FWC,2185,50000000,4.375152742955834,-0.2199105452746153,4.155242197681218,0.91,4.04
2020,Alexandre Lacazette,Arsenal,F,FWC,2052,35000000,4.37241123206884,-0.27121795841958374,4.1011932736492565,2.07,5.66
2020,Gylfi Sigurdsson,Everton,F,FWC,2235,15000000,4.220009676340208,-0.11893517657881603,4.101074499761392,1.02,3.58
2020,Miguel Almiron,Newcastle,M,MC,2317,16000000,3.749541394803673,0.3441455689026043,4.093686963706277,0.72,3.77
2020,Ben White,Brighton,D,DC,3131,25000000,4.022548319131602,0.060970225546043366,4.083518544677645,0.85,3.86
2020,Mason Holgate,Everton,D,DR,2321,18000000,4.194627930875868,-0.12574511097045615,4.0688828199054115,0.35,3.36
2020,Luka Milivojevic,Crystal Palace,M,MC,2528,10000000,3.915354440848768,0.0948678013519384,4.010222242200706,1.28,3.18
2020,Declan Rice,West Ham,M,MC,2798,60000000,3.8717564925628043,0.13454286591149867,4.006299358474303,2.25,4.24
2020,Anwar El Ghazi,Aston Villa,F,FWL,1472,10000000,4.15053131697344,-0.15798057679785416,3.9925507401755866,0.03,3.62
2020,Stuart Armstrong,Southampton,M,MR,2676,6500000,4.65954607538227,-0.6754564726143144,3.9840896027679555,1.43,4.56
2020,Yves Bissouma,Brighton,M,MC,3051,17000000,3.270310247607995,0.6952648562728427,3.9655751038808376,1.28,3.34
2020,Joao Moutinho,Wolves,M,MC,2454,4000000,4.230509570186492,-0.26614222856005654,3.964367341626436,1.32,3.22
2020,Mason Greenwood,Man Utd,F,FWR,1859,50000000,4.004407927206252,-0.08115610998356715,3.9232518172226847,1.59,4.58
2020,Charlie Taylor,Burnley,D,DL,2301,4000000,4.315181813028175,-0.40237311739474535,3.91280869563343,0.58,3.44
2020,Joachim Andersen,Fulham,D,DC,2810,15000000,4.488495315657929,-0.6162725619506091,3.8722227537073195,2.15,4.64
2020,Solly March,Brighton,M,ML,1807,9000000,4.484546972017269,-0.6370829219813459,3.847464050035924,0.62,4.04
2020,Ezgjan Alioski,Leeds,D,DL,2355,4000000,4.844272177782841,-1.0443015482160263,3.7999706295668148,1.41,4.83
2020,Adama Traore,Wolves,F,FWR,2675,35000000,4.788452346751001,-0.9945946155348793,3.7938577312161215,4.41,7.46
2020,Serge Aurier,Tottenham,D,DR,1716,20000000,4.2382639783318155,-0.494420058792457,3.7438439195393585,0.52,3.38
2020,Mateo Kovacic,Chelsea,M,MC,1806,45000000,3.553104236605577,0.14821655198466033,3.7013207885902375,0.69,3.82
2020,Kieran Tierney,Arsenal,D,DL,2287,30000000,4.14089325995883,-0.4585520756081678,3.682341184350662,0.86,4.28
2020,Liam Cooper,Leeds,D,DC,2208,7000000,3.1513482029549778,0.48479478619992733,3.636142989154905,1.77,4.26
2020,Fabinho,Liverpool,D,DC,2490,60000000,3.9083533493685536,-0.3137173141585663,3.5946360352099873,1.18,4.2
2020,Marc Albrighton,Leicester,F,FWR,1777,5000000,3.621484275579918,-0.02990768098970875,3.5915765945902094,0.1,3.73
2020,James Justin,Leicester,D,DL,2220,17000000,4.139931493322365,-0.5682428200379945,3.5716886732843705,1.2,4.63
2020,Raheem Sterling,Man City,F,FWL,2508,100000000,3.9844913271681666,-0.41676702932454646,3.56772429784362,6.91,9.96
2020,Tyrone Mings,Aston Villa,D,DC,3307,27000000,4.259290505840909,-0.6947549409233034,3.5645355649176054,2.76,5.25
2020,Oliver Norwood,Sheff Utd,M,MC,2090,7000000,3.1544872250994667,0.3974930612021126,3.5519802863015792,0.56,2.46
2020,Patrick Bamford,Leeds,F,FWC,3040,18000000,4.2794090014311745,-0.7540877042920329,3.5253212971391417,6.54,10.13
2020,Allan Saint-Maximin,Newcastle,F,FWC,1423,28000000,4.2231954610324465,-0.7220790577121079,3.5011164033203386,0.96,4.01
2020,Callum Wilson,Newcastle,F,FWC,2252,25000000,3.8131256267120244,-0.3403566509950906,3.4727689757169338,2.68,6.27
2020,Callum Robinson,West Brom,F,FWC,1589,6000000,3.502758404240012,-0.06483133038273081,3.4379270738572814,-0.31,3.28
2020,Antonee Robinson,Fulham,D,DL,2381,7000000,4.116195174399763,-0.6804953432874754,3.435699831112288,1.34,4.77
2020,Ryan Bertrand,Southampton,D,DL,2802,10000000,4.733490561112296,-1.3433704586932436,3.3901201024190524,0.43,4.05
2020,Abdoulaye Doucoure,Everton,M,MC,2393,25000000,2.9616173435319215,0.37892711348831654,3.340544457020238,1.12,3.18
2020,Mateusz Klich,Leeds,M,MC,2474,3500000,3.3746160186128282,-0.06341484619770199,3.3112011724151262,1.79,4.35
2020,Yerry Mina,Everton,D,DC,1998,20000000,3.1368164056912065,0.17162413633195683,3.3084405420231633,0.56,3.05
2020,Harrison Reed,Fulham,M,MC,2291,10000000,3.4833060098071584,-0.21122307336190715,3.2720829364452513,0.57,2.63
2020,Patrick van Aanholt,Crystal Palace,D,DL,1894,8000000,3.2346258539408446,0.027712600422091782,3.2623384543629363,1.23,3.52
2020,Jan Bednarek,Southampton,D,DC,3249,25000000,4.1810690821148455,-0.926126085629221,3.2549429964856245,1.8,4.29
2020,Ethan Ampadu,Sheff Utd,D,DC,2244,12000000,3.615144999739714,-0.3917753999121487,3.2233695998275653,0.64,3.11
2020,Edinson Cavani,Man Utd,F,FWC,1421,7000000,3.807147765532136,-0.6350011678296141,3.172146597702522,0.16,3.98
2020,Robert Sanchez,Brighton,G,GK,2309,5000000,2.4265074332943186,0.7365249260910787,3.1630323593853973,,
2020,Timothy Castagne,Leicester,D,DR,2310,24000000,3.527224426623434,-0.3713135621510446,3.1559108644723892,0.3,3.72
2020,Caglar Soyuncu,Leicester,D,DC,1747,40000000,3.1349359212326817,-0.004630347131751478,3.1303055741009302,-0.14,2.88
2020,Angelo Ogbonna,West Ham,D,DC,2380,3000000,2.795566023560241,0.3275100219179876,3.1230760454782285,0.08,2.71
2020,Pablo Fornals,West Ham,M,ML,2446,18000000,3.0483321330328472,0.03459884296171367,3.082930975994561,0.35,4.28
2020,Hector Bellerin,Arsenal,D,DR,2242,25000000,3.1198454884579405,-0.06834665691712871,3.051498831540812,0.43,3.85
2020,Andros Townsend,Crystal Palace,M,MR,2135,8000000,3.5220925765740687,-0.4740361785516143,3.0480563980224544,-0.4,3.54
2020,Enda Stevens,Sheff Utd,M,ML,2613,4000000,2.982957172964234,0.06074265850475058,3.0436998314689845,1.76,4.05
2020,Gabriel Magalhaes,Arsenal,D,DC,2000,25000000,3.206618670374155,-0.17153177951695397,3.035086890857201,,
2020,Eric Dier,Tottenham,D,DC,2521,25000000,3.3433383808587678,-0.3195877086254768,3.023750672233291,1.37,3.86
2020,Toby Alderweireld,Tottenham,D,DC,2110,15000000,3.5530361827695742,-0.530145674420055,3.0228905083495192,0.09,2.72
2020,Mohamed Elneny,Arsenal,M,MC,1597,10000000,2.4224925291491672,0.588250367087312,3.0107428962364793,-0.84,1.22
2020,Georginio Wijnaldum,Liverpool,M,MC,2977,35000000,2.54450171982171,0.45753182214684784,3.002033541968558,1.1,3.66
2020,Ben Mee,Burnley,D,DC,2687,7000000,2.240035816153977,0.6488253505085595,2.8888611666625366,0.75,3.38
2020,David Luiz,Arsenal,D,DC,1565,5000000,3.2106590021867305,-0.3438344498863444,2.866824552300386,0.04,2.79
2020,Ben Osborn,Sheff Utd,M,MC,1471,2000000,2.938532147572376,-0.12444384134141728,2.8140883062309587,-0.74,2.68
2020,Kyle Bartley,West Brom,D,DC,2482,2800000,3.518052058178,-0.7106211658101529,2.8074308923678473,0.23,2.72
2020,Adam Webster,Brighton,D,DC,2501,15000000,2.5561895245336927,0.24340090434998274,2.7995904288836755,1.86,4.88
2020,Jairo Riedewald,Crystal Palace,M,MC,1837,6000000,2.652319532353431,0.14630471653072163,2.7986242488841526,-0.51,1.55
2020,Phil Foden,Man City,F,FWL,1569,70000000,2.996938385385089,-0.22731303138425574,2.769625354000833,2.52,5.52
2020,Nicolas Pepe,Arsenal,F,FWR,1605,38000000,3.0397320379477257,-0.2714561333414167,2.768275904606309,0.46,4.05
2020,Conor Townsend,West Brom,D,DL,2108,1500000,3.94535057397699,-1.1886759537737817,2.756674620203208,1.07,3.93
2020,Jeff Hendrick,Newcastle,M,MC,1568,9000000,2.4977177925175056,0.24745029635960236,2.745168088877108,-0.82,1.24
2020,Allan,Everton,M,MC,1928,22000000,2.2864977530553006,0.4337088514585048,2.7202066045138054,0.46,2.36
2020,Ademola Lookman,Fulham,F,FWL,2733,13000000,3.520930065941278,-0.8111847586114891,2.709745307329789,3.64,6.69
2020,Bernardo Silva,Man City,M,MC,2018,70000000,2.660774901156314,-0.013712807733099908,2.6470620934232136,2.03,5.09
2020,Kyle Walker,Man City,D,DR,1882,35000000,3.9285000349627808,-1.3026955333771184,2.6258045015856624,1.52,3.42
2020,Nemanja Matic,Man Utd,M,MC,1127,10000000,2.4818497977685183,0.12942020851187408,2.6112700062803924,0.12,2.02
2020,Fernandinho,Man City,M,MC,1141,2500000,2.5755710372468457,0.03159882774343714,2.607169864990283,0.36,2.05
2020,Hakim Ziyech,Chelsea,F,FWR,1206,40000000,2.8818243178501723,-0.29757619404699653,2.584248123803176,-1.45,2.49
2020,Jamaal Lascelles,Newcastle,D,DC,1747,13000000,1.9800135127152316,0.5901176216430031,2.5701311343582347,-0.87,1.62
2020,Ross Barkley,Aston Villa,F,FWC,1631,20000000,3.143027774748858,-0.5988049460574985,2.5442228286913595,0.49,4.43
2020,N'Golo Kante,Chelsea,M,MC,2270,55000000,2.2328849233454093,0.30499785812571645,2.537882781471126,1.3,3.2
2020,Jorginho,Chelsea,M,MC,1989,45000000,2.4369167147817317,0.0877588713192381,2.5246755861009698,0.4,2.46
2020,Dani Ceballos,Arsenal,M,MC,1748,30000000,2.413905267199036,0.08381254936102778,2.4977178165600638,1.68,3.74
2020,Daniel Podence,Wolves,F,FWC,1761,25000000,2.7881907514333726,-0.2958417594782077,2.492348991955165,0.5,3.55
2020,Edouard Mendy,Chelsea,G,GK,2794,25000000,1.7568609393201768,0.7227339987875894,2.479594938107766,,
2020,John Fleck,Sheff Utd,M,MC,2477,6000000,2.48277274926519,-0.03305442101554945,2.4497183282496406,0.14,3.27
2020,Michail Antonio,West Ham,F,FWC,1814,12000000,2.9979647976579145,-0.5911277990671806,2.406836998590734,2.5,6.32
2020,Andreas Christensen,Chelsea,D,DC,1526,28000000,2.1816937427502126,0.2027444267878309,2.3844381695380434,-0.93,2.09
2020,Mario Lemina,Fulham,M,MC,1735,10000000,2.3427104027359746,0.036845784226898104,2.3795561869628727,0.87,2.93
2020,Sadio Mane,Liverpool,F,FWL,2758,100000000,2.9428667466789484,-0.5869001249084249,2.3559666217705235,7.92,11.5
2020,John Egan,Sheff Utd,D,DC,2623,10000000,1.7044621297973208,0.6407821350730956,2.3452442648704164,0.84,3.33
2020,Emile Smith Rowe,Arsenal,F,FWC,1409,13000000,2.368252383545041,-0.049279547994956374,2.3189728355500847,-0.73,1.92
2020,Thomas Partey,Arsenal,M,MC,1550,45000000,2.54171871492872,-0.22901962971081957,2.3126990852179006,0.31,2.37
2020,Scott Dann,Crystal Palace,D,DC,1448,1800000,2.3446526498300955,-0.04114121868042275,2.3035114311496727,-0.71,1.92
2020,David de Gea,Man Utd,G,GK,2380,22000000,1.3097140396712348,0.9563611450139433,2.266075184685178,,
2020,Wesley Fofana,Leicester,D,DC,2307,30000000,2.2253999241511337,0.027301817550323904,2.2527017417014576,2.11,4.63
2020,Oleksandr Zinchenko,Man City,D,DL,1393,20000000,2.318604816472158,-0.06619828654220328,2.2524065299299547,0.3,2.35
2020,Alex Iwobi,Everton,F,FWR,1641,22000000,2.3825301166507415,-0.14336153713520616,2.2391685795155354,0.3,3.35
2020,Matt Phillips,West Brom,M,MR,1687,4000000,2.507897287493572,-0.2698695455910638,2.238027741902508,-0.9,3.07
2020,Cheikhou Kouyate,Crystal Palace,D,DC,3061,8000000,2.146098653320223,0.08885257743531838,2.2349512307555415,0.2,2.83
2020,Nathan Ake,Man City,D,DC,760,35000000,2.2605430588591844,-0.04843976389383897,2.2121032949653454,-0.97,1.09
2020,David McGoldrick,Sheff Utd,F,FWC,2280,2000000,2.9297673540422693,-0.7360642962157726,2.1937030578264967,0.37,4.19
2020,Aymeric Laporte,Man City,D,DC,1425,50000000,2.8041525632725097,-0.6304483963758685,2.1737041668966413,0.16,3.18
2020,Reece James,Chelsea,D,DR,2372,40000000,3.5274230146631598,-1.3539994263555855,2.1734235883075743,1.74,4.49
2020,Kyle Walker-Peters,Southampton,D,DR,2580,18000000,3.045084718556609,-0.9231033326359466,2.1219813859206624,2.88,4.94
2020,Ben Chilwell,Chelsea,D,DL,2239,50000000,2.939886307375506,-0.8364929806557484,2.1033933267197575,1.13,4.55
2020,Gary Cahill,Crystal Palace,D,DC,1629,2000000,2.0940901873400435,-0.00741317926440388,2.0866770080756396,-1.36,1.86
2020,Pascal Gross,Brighton,M,MC,2393,7000000,2.5701088481623793,-0.5093916121404618,2.0607172360219175,1.67,5.1
2020,Ollie Watkins,Aston Villa,F,FWC,3304,32000000,2.589247252210468,-0.5313785794423893,2.0578686727680786,5.66,9.25
2020,Bukayo Saka,Arsenal,F,FWR,2642,60000000,3.562699723689817,-1.514717964513693,2.047981759176124,4.34,7.33
2020,Marcos Alonso,Chelsea,M,ML,1039,13000000,2.2819830336826854,-0.24414858705131337,2.037834446631372,-1.16,2.47
2020,Fabian Schar,Newcastle,D,DC,1348,12000000,1.8349137515178882,0.16174913966096938,1.9966628911788575,-0.46,2.02
2020,James Milner,Liverpool,M,MC,1161,3000000,1.8319067009300924,0.16329612088156864,1.995202821811661,0.75,1.98
2020,Dara O'Shea,West Brom,D,DC,2184,3000000,2.471033818612341,-0.4827204886241816,1.9883133299881592,0.1,2.62
2020,Oriol Romeu,Southampton,M,MC,1854,7000000,1.8538244148367085,0.13160035241162404,1.9854247672483325,-0.08,1.98
2020,Ayoze Perez,Leicester,M,MR,1313,18000000,2.137598574148491,-0.16573106293799356,1.9718675112104975,-0.23,2.82
2020,Tom Cairney,Fulham,F,FWC,813,9000000,1.7215051525915042,0.21708795527229086,1.9385931078637952,-0.8,1.76
2020,Issa Diop,West Ham,D,DC,1493,18000000,2.550723406020552,-0.6384873378556222,1.9122360681649297,-1.01,1.47
2020,Jack Stephens,Southampton,D,DC,1462,4500000,1.8106319625512697,0.10060672560939565,1.9112386881606653,-0.91,2.11
2020,Kenny Tete,Fulham,D,DR,1394,5000000,2.024557349155657,-0.12456804665271193,1.899989302502945,-0.8,2.06
2020,Wilfred Ndidi,Leicester,M,MC,2129,50000000,2.103394740319345,-0.23955921147717163,1.8638355288421735,0.09,2.15
2020,Martin Dubravka,Newcastle,G,GK,977,6000000,0.8915869754273444,0.9462779483292252,1.8378649237565696,,
2020,Matt Ritchie,Newcastle,D,DL,1185,4000000,2.6317259867396205,-0.8178960453369655,1.8138299414026553,-0.74,1.56
2020,Conor Gallagher,West Brom,M,MC,2417,12000000,1.7780666907164269,0.034574386896565557,1.8126410776129924,0.23,2.87
2020,Daniel James,Man Utd,F,FWR,878,18000000,1.8108570207841694,-0.016649931552819908,1.7942070892313495,-1.28,1.78
2020,Rob Holding,Arsenal,D,DC,2559,16000000,2.3303722731070593,-0.5387689238414168,1.7916033492656425,0.63,3.65
2020,Seamus Coleman,Everton,D,DR,1566,7000000,1.696821242221631,0.082760923251044,1.7795821654726751,-0.88,2.74
2020,Ryan Fredericks,West Ham,D,DR,625,3000000,1.6957860210095532,0.06016823503887281,1.755954256048426,-2.42,1.01
2020,Jamie Vardy,Leicester,F,FWC,2831,10000000,2.0504823392677087,-0.2956231252173893,1.7548592140503194,5.88,9.7
2020,George Baldock,Sheff Utd,M,MR,2787,6500000,1.694014665321447,0.04704591614427045,1.7410605814657174,-0.14,3.28
2020,Douglas Luiz,Aston Villa,M,MC,2864,35000000,2.3787938889549114,-0.6405679179006256,1.7382259710542858,1.41,3.47
2020,Arthur Masuaku,West Ham,D,DL,1064,7500000,2.2523249663063325,-0.5213637638953514,1.730961202410981,-1.13,2.29
